geonameid,name,asciiname,alternatenames,lat,lon,feature_class,feature_code,admin1,admin2,admin3,admin4,provincia_ine,population
3121498,Gaztelu,Gaztelu,Gaztelu,43.11622,-2.02439,P,PPLA3,59,SS,20907,,20,151
3121507,Gabiria,Gabiria,"Gabiria,Gaviria",43.04934,-2.27962,P,PPLA3,59,SS,20038,,20,0
3121513,Gavilanes,Gavilanes,Gavilanes,40.27791,-4.85321,P,PPLA3,55,AV,05082,,05,686
3121519,Gavà,Gava,"Gava,Gavà,Гава",41.30605,2.00123,P,PPLA3,56,B,08089,,08,45994
3121522,Gatón de Campos,Gaton de Campos,"Gaton,Gaton de Campos,Gatón,Gatón de Campos",42.04984,-4.98078,P,PPLA3,55,VA,47070,,47,43
3121527,Gatika,Gatika,"Gatica,Gatika,Santa Maria de Gatica,Santa María de Gatica",43.36313,-2.87294,P,PPLA3,59,BI,48040,,48,1376
3121529,Gata,Gata,Gata,40.23758,-6.59684,P,PPLA3,57,CC,10084,,10,1788
3121533,Gascueña de Bornova,Gascuena de Bornova,"Gascuena de Bornova,Gascueña de Bornova",41.14243,-3.01924,P,PPLA3,54,GU,19129,,19,54
3121534,Gascueña,Gascuena,"Gascuena,Gascueña",40.29937,-2.51856,P,PPLA3,54,CU,16094,,16,150
3121535,Gascones,Gascones,Gascones,41.01843,-3.64217,P,PPLA3,29,M,28064,,28,178
3121545,Garriguella,Garriguella,Garriguella,42.34392,3.06506,P,PPLA3,56,GI,17077,,17,727
3121546,Garrigoles,Garrigoles,"Garrigolas,Garrigoles",42.1,3.03333,P,PPLA3,56,GI,17076,,17,0
3121548,Garrigàs,Garrigas,"Garrigas,Garrigàs",42.19343,2.95438,P,PPLA3,56,GI,17075,,17,327
3121549,Garray,Garray,"Garraj,Гаррай",41.81617,-2.44592,P,PPLA3,55,SO,42094,,42,506
3121554,Garralda,Garralda,Garralda,42.94818,-1.28624,P,PPLA3,32,NA,31115,,31,190
3121555,Garrafe de Torío,Garrafe de Torio,"Carrafe de Torio,Garrafe,Garrafe de Torio,Garrafe de Torío,Garrafe-de-Torio,jia la fei de tuo li ao,Гаррафе-де-Торио,Гаррафе-де-Торіо,加拉费德托里奥",42.73285,-5.5236,P,PPLA3,55,LE,24076,,24,1101
3121569,Garínoain,Garinoain,,42.60036,-1.64434,P,PPLA3,32,NA,31114,,31,462
3121575,Gargüera,Garguera,"Garguera,Gargüera",40.0613,-5.92781,P,PPLA3,57,CC,10081,,10,160
3121582,Gargantilla,Gargantilla,Gargantilla,40.24835,-5.92068,P,PPLA3,57,CC,10080,,10,444
3121586,Garganta la Olla,Garganta la Olla,Garganta la Olla,40.11049,-5.77665,P,PPLA3,57,CC,10079,,10,1154
3121589,Garganta del Villar,Garganta del Villar,Garganta del Villar,40.44965,-5.1042,P,PPLA3,55,AV,05081,,05,55
3121590,Garganta de los Montes,Garganta de los Montes,Garganta de los Montes,40.91992,-3.68375,P,PPLA3,29,M,28062,,28,365
3121598,Gargallo,Gargallo,"Gargallo,Gargayo",40.83583,-0.58442,P,PPLA3,52,TE,44116,,44,107
3121602,Garde,Garde,Garde,42.78937,-0.92589,P,PPLA3,32,NA,31113,,31,175
3121605,Garcirrey,Garcirrey,Garcirrey,40.90049,-6.1312,P,PPLA3,55,SA,37149,,37,96
3121608,Garcillán,Garcillan,"Garcillan,Garcillán",40.97771,-4.26577,P,PPLA3,55,SG,40094,,40,382
3121609,Garcihernández,Garcihernandez,"Garcihernandez,Garcihernández",40.86096,-5.43567,P,PPLA3,55,SA,37148,,37,579
3121610,Garcibuey,Garcibuey,Garcibuey,40.51552,-5.99439,P,PPLA3,55,SA,37147,,37,228
3121611,Garcia,Garcia,"Garcia,García",41.13333,0.65,P,PPLA3,56,T,43065,,43,496
3121617,Garaioa,Garaioa,"Garaioa,Garayoa",42.93333,-1.23333,P,PPLA3,32,NA,31112,,31,0
3121642,Gandesa,Gandesa,"Gandesa,Gandeza,Grandesa,Гандеза",41.05375,0.4385,P,PPLA3,56,T,43064,,43,2957
3121659,Gamones,Gamones,Gamones,41.4669,-6.17621,P,PPLA3,55,ZA,49088,,49,105
3121677,Galve de Sorbe,Galve de Sorbe,"Galve,Galve de Sorba,Galve de Sorbe",41.21667,-3.18333,P,PPLA3,54,GU,19127,,19,133
3121678,Galve,Galve,Galve,40.65591,-0.88217,P,PPLA3,52,TE,44115,,44,137
3121679,Gallur,Gallur,Gallur,41.8683,-1.31577,P,PPLA3,52,Z,50118,,50,2925
3121682,Gallocanta,Gallocanta,,40.99624,-1.50774,P,PPLA3,52,Z,50117,,50,148
3121687,Gallipienzo,Gallipienzo,Gallipienzo,42.5245,-1.41115,P,PPLA3,32,NA,31110,,31,155
3121690,Gallinero de Cameros,Gallinero de Cameros,Gallinero de Cameros,42.17229,-2.61793,P,PPLA3,27,LO,26067,,26,23
3121697,Gallifa,Gallifa,Gallifa,41.69243,2.11346,P,PPLA3,56,B,08087,,08,218
3121702,Gallegos de Sobrinos,Gallegos de Sobrinos,Gallegos de Sobrinos,40.71693,-5.11224,P,PPLA3,55,AV,05080,,05,91
3121704,Gallegos del Río,Gallegos del Rio,"Gallegos del Rio,Gallegos del Río",41.73497,-6.17435,P,PPLA3,55,ZA,49087,,49,722
3121705,Gallegos del Pan,Gallegos del Pan,Gallegos del Pan,41.59985,-5.58117,P,PPLA3,55,ZA,49086,,49,161
3121707,Gallegos de Hornija,Gallegos de Hornija,Gallegos de Hornija,41.6098,-5.09768,P,PPLA3,55,VA,47069,,47,153
3121709,Gallegos de Argañán,Gallegos de Arganan,"Gallegos de Arganan,Gallegos de Argañán",40.63146,-6.70246,P,PPLA3,55,SA,37145,,37,359
3121715,Gallegos,Gallegos,,41.07508,-3.78591,P,PPLA3,55,SG,40093,,40,100
3121728,Galisancho,Galisancho,Galisancho,40.74418,-5.55471,P,PPLA3,55,SA,37144,,37,459
3121731,Galinduste,Galinduste,Galinduste,40.66266,-5.54003,P,PPLA3,55,SA,37143,,37,531
3121732,Galindo y Perahuy,Galindo y Perahuy,Galindo y Perahuy,40.94397,-5.8741,P,PPLA3,55,SA,37142,,37,537
3121736,Galilea,Galilea,Galilea,42.34703,-2.23605,P,PPLA3,27,LO,26066,,26,307
3121744,Galende,Galende,,42.1044,-6.66252,P,PPLA3,55,ZA,49085,,49,1336
3121751,Galdakao,Galdakao,"Gal'dakano,Galdacan,Galdacano,Galdacon,Galdakao,Galdácano,Гальдакано",43.23073,-2.8429,P,PPLA3,59,BI,48036,,48,29226
3121752,Galbárruli,Galbarruli,"Gabalruli,Gabálruli,Galbarruli,Galbárruli",42.62181,-2.96087,P,PPLA3,27,LO,26065,,26,69
3121753,Galbarros,Galbarros,Galbarros,42.52729,-3.43827,P,PPLA3,55,BU,09143,,09,30
3121762,Galar,Galar,"Cendea de Galar,Galar,Galar Zendea,jia la er,Галар,加拉尔",42.76147,-1.69881,P,PPLA3,32,NA,31109,,31,1368
3121763,Galápagos,Galapagos,"Galapagos,Galápagos",40.69347,-3.33537,P,PPLA3,54,GU,19126,,19,833
3121766,Galapagar,Galapagar,"Galapagar,jalabajar,jia la pa jia er,Галапагар,جالاباجار,加拉帕加尔",40.5783,-4.00426,P,PPLA3,29,M,28061,,28,31820
3121769,Gajates,Gajates,Gajates,40.78254,-5.36506,P,PPLA3,55,SA,37141,,37,187
3121772,Gajanejos,Gajanejos,Gajanejos,40.84147,-2.89229,P,PPLA3,54,GU,19125,,19,64
3121774,Gaintza,Gainza,"Gaintza,Gainza,Gaínza",43.05271,-2.1329,P,PPLA3,59,SS,20037,,20,0
3121796,Fustiñana,Fustinana,"Fustinana,Fustiñana",42.02087,-1.48526,P,PPLA3,32,NA,31108,,31,2550
3121806,Funes,Funes,Funes,42.31562,-1.80017,P,PPLA3,32,NA,31107,,31,2406
3121813,Fulleda,Fulleda,Fulleda,41.46334,1.02395,P,PPLA3,56,L,25097,25097,25,114
3121818,Fuertescusa,Fuertescusa,"Fuerte-Escusa,Fuertescusa",40.47552,-2.1762,P,PPLA3,54,CU,16091,,16,126
3121819,Fuentidueña de Tajo,Fuentiduena de Tajo,"Fuentiduena de Tajo,Fuentidueña de Tajo",40.11574,-3.15718,P,PPLA3,29,M,28060,,28,1673
3121820,Fuentidueña,Fuentiduena,"Fuehntiduehn'ja,Fuentiduen'ja,Fuentiduena,Fuentidueña,feng di du ai ni ya,Фуентідуенья,Фуэнтидуэнья,丰蒂杜埃尼亚",41.44226,-3.97899,P,PPLA3,55,SG,40092,,40,158
3121826,Fuentestrún,Fuentestrun,"Fuentestrun,Fuentestrur,Fuentestrún,Fuentestrúr",41.87466,-2.08283,P,PPLA3,55,SO,42093,,42,87
3121828,Fuentespreadas,Fuentespreadas,Fuentespreadas,41.32627,-5.62798,P,PPLA3,55,ZA,49084,,49,369
3121829,Fuentespina,Fuentespina,Fuentespina,41.63079,-3.68475,P,PPLA3,55,BU,09141,,09,667
3121830,Fuentespalda,Fuentespalda,"Fondespatla,Fontespala,Fuentespalda",40.80666,0.06517,P,PPLA3,52,TE,44114,,44,379
3121831,Fuentesoto,Fuentesoto,Fuentesoto,41.45664,-3.91835,P,PPLA3,55,SG,40091,,40,165
3121834,Fuentesecas,Fuentesecas,Fuentesecas,41.63077,-5.47252,P,PPLA3,55,ZA,49083,,49,82
3121835,Fuentes de Valdepero,Fuentes de Valdepero,Fuentes de Valdepero,42.07532,-4.5005,P,PPLA3,55,P,34077,,34,232
3121837,Fuentes de Rubielos,Fuentes de Rubielos,"Fonts de Rubiols,Fuentes de Rubielos",40.16667,-0.61667,P,PPLA3,52,TE,44113,,44,129
3121838,Fuentes de Ropel,Fuentes de Ropel,"Fuentes,Fuentes de Ropel",42.00377,-5.54532,P,PPLA3,55,ZA,49082,,49,563
3121840,Fuentes de Oñoro,Fuentes de Onoro,"Fuentes de Onoro,Fuentes de Oñoro",40.59102,-6.81144,P,PPLA3,55,SA,37140,,37,1538
3121841,Fuentes de Nava,Fuentes de Nava,Fuentes de Nava,42.08333,-4.78333,P,PPLA3,55,P,34076,,34,767
3121843,Fuentes de Magaña,Fuentes de Magana,"Fuehntes-de-Maganija,Fuentes de Magana,Fuentes de Magaña,Fuentes-de-Magan'ja,feng te si de ma jia ni ya,Фуентес-де-Маганья,Фуэнтес-де-Магания,丰特斯德马加尼亚",41.93521,-2.1795,P,PPLA3,55,SO,42092,,42,80
3121847,Fuentes de Jiloca,Fuentes de Jiloca,Fuentes de Jiloca,41.22859,-1.53616,P,PPLA3,52,Z,50116,,50,300
3121849,Fuentes de Ebro,Fuentes de Ebro,Fuentes de Ebro,41.5125,-0.63159,P,PPLA3,52,Z,50115,,50,4150
3121853,Fuentes de Carbajal,Fuentes de Carbajal,Fuentes de Carbajal,42.17776,-5.44606,P,PPLA3,55,LE,24074,,24,0
3121854,Fuentes de Béjar,Fuentes de Bejar,"Fuehntes-de-Bekhar,Fuentes de Bejar,Fuentes de Béjar,Fuentes-de-Bekhar,feng te si de wei ha er,Фуентес-де-Бехар,Фуэнтес-де-Бехар,丰特斯德韦哈尔",40.50815,-5.6927,P,PPLA3,55,SA,37139,,37,289
3121855,Fuentes de Ayódar,Fuentes de Ayodar,"Fuentes de Ayodar,Fuentes de Ayódar",40.03333,-0.41667,P,PPLA3,60,CS,12064,,12,96
3121856,Fuentes de Año,Fuentes de Ano,"Fuentes de Ano,Fuentes de Año",41.01769,-4.89907,P,PPLA3,55,AV,05078,,05,173
3121860,Fuentes Claras,Fuentes Claras,Fuentes Claras,40.86375,-1.32266,P,PPLA3,52,TE,44112,,44,554
3121862,Fuentes Calientes,Fuentes Calientes,Fuentes Calientes,40.7,-0.96667,P,PPLA3,52,TE,44111,,44,132
3121865,Fuentesaúco de Fuentidueña,Fuentesauco de Fuentiduena,"Fuentesauco de Fuentiduena,Fuentesaúco de Fuentidueña",41.42445,-4.06215,P,PPLA3,55,SG,40089,,40,310
3121867,Fuentesaúco,Fuentesauco,"Fuentesauco,Fuentesaúco",41.23043,-5.49722,P,PPLA3,55,ZA,49081,,49,1879
3121877,Fuenterroble de Salvatierra,Fuenterroble de Salvatierra,Fuenterroble de Salvatierra,40.56466,-5.73379,P,PPLA3,55,SA,37138,,37,262
3121881,Hondarribia,Fuenterrabia,"Fontarabie,Fuenterrabia,Fuenterrabía,Hondarribi,Hondarribia",43.36859,-1.79622,P,PPLA3,59,SS,20036,,20,16458
3121885,Fuentepinilla,Fuentepinilla,"Fuehntepinil'ja,Fuentepinil'ja,Fuentepinilla,feng te pi ni li ya,Фуентепінілья,Фуэнтепинилья,丰特皮尼利亚",41.56683,-2.76288,P,PPLA3,55,SO,42090,,42,143
3121886,Fuentepiñel,Fuentepinel,"Fuentepinel,Fuentepiñel",41.39892,-4.04295,P,PPLA3,55,SG,40087,,40,142
3121887,Fuentepelayo,Fuentepelayo,Fuentepelayo,41.22249,-4.1757,P,PPLA3,55,SG,40086,,40,979
3121892,Fuentenovilla,Fuentenovilla,Fuentenovilla,40.36248,-3.09102,P,PPLA3,54,GU,19124,,19,378
3121893,Fuentenebro,Fuentenebro,Fuentenebro,41.52873,-3.75449,P,PPLA3,55,BU,09140,,09,165
3121895,Fuentemolinos,Fuentemolinos,Fuentemolinos,41.60477,-3.85005,P,PPLA3,55,BU,09139,,09,113
3121899,Fuentelviejo,Fuentelviejo,Fuentelviejo,40.52637,-2.9843,P,PPLA3,54,GU,19123,,19,54
3121900,Fuentelsaz de Soria,Fuentelsaz de Soria,"Fuehntel'sas-de-Sorija,Fuentel'sas-de-Sorija,Fuentelsaz de Soria,feng te er sa si de suo li ya,Фуентельсас-де-Сорія,Фуэнтельсас-де-Сория,丰特尔萨斯德索里亚",41.86586,-2.41525,P,PPLA3,55,SO,42089,,42,50
3121901,Fuentelsaz,Fuentelsaz,"Fuente el Saz,Fuentelsaz",41.07359,-1.83108,P,PPLA3,54,GU,19122,,19,116
3121904,Fuentelisendo,Fuentelisendo,"Fuentelisendo,Fuentelisendro",41.62274,-3.90129,P,PPLA3,55,BU,09138,,09,109
3121909,Fuentelencina,Fuentelencina,"Fuentelaencina,Fuentelencina",40.51781,-2.88226,P,PPLA3,54,GU,19121,,19,237
3121910,Fuentelcésped,Fuentelcesped,"Fuentelcesped,Fuentelcésped",41.59162,-3.64064,P,PPLA3,55,BU,09137,,09,205
3121913,Fuente la Reina,Fuente la Reina,"Fuente la Reina,La Font de la Reina",40.06667,-0.6,P,PPLA3,60,CS,12063,,12,42
3121916,Fuentelapeña,Fuentelapena,"Fuentelapena,Fuentelapeña",41.25144,-5.38325,P,PPLA3,55,ZA,49080,,49,920
3121917,Fuentelahiguera de Albatages,Fuentelahiguera de Albatages,Fuentelahiguera de Albatages,40.78312,-3.30492,P,PPLA3,54,GU,19120,,19,166
3121921,Fuenteguinaldo,Fuenteguinaldo,Fuenteguinaldo,40.42876,-6.67528,P,PPLA3,55,SA,37136,,37,858
3121924,Fuente Encalada,Fuente Encalada,Fuente Encalada,42.11011,-5.99622,P,PPLA3,55,ZA,49079,,49,128
3121925,Fuente el Sol,Fuente el Sol,Fuente el Sol,41.17603,-4.9343,P,PPLA3,55,VA,47067,,47,280
3121929,Fuente el Olmo de Fuentidueña,Fuente el Olmo de Fuentiduena,"Fuente el Olmo,Fuente el Olmo de Fuentiduena,Fuente el Olmo de Fuentidueña",41.37929,-4.00086,P,PPLA3,55,SG,40083,,40,117
3121932,Fuente de Santa Cruz,Fuente de Santa Cruz,Fuente de Santa Cruz,41.20972,-4.6353,P,PPLA3,55,SG,40082,,40,159
3121941,Fuentecén,Fuentecen,"Fuehntesen,Fuenecen,Fuenecén,Fuentecen,Fuentecén,Fuentesen,feng te sen,fwyntsn,fwyntysyn,Фуентесен,Фуэнтесен,فوئنتسن,فوينتيسين,丰特森",41.62852,-3.86867,P,PPLA3,55,BU,09136,,09,294
3121943,Fuentecantos,Fuentecantos,Fuentecantos,41.84929,-2.42846,P,PPLA3,55,SO,42087,,42,56
3121945,Fuentecambrón,Fuentecambron,"Fuehntekambron,Fuentecambron,Fuentecambrón,Fuentekambron,feng te kan fu long,Фуентекамброн,Фуэнтекамброн,丰特坎夫龙",41.50579,-3.32872,P,PPLA3,55,SO,42086,,42,54
3121947,Fuentebureba,Fuentebureba,Fuentebureba,42.634,-3.2351,P,PPLA3,55,BU,09135,,09,72
3121950,Fuentearmegil,Fuentearmegil,"Fuehntearmekhil',Fuentearmegil,Fuentearmekhil',feng te ya er mei xi er,Фуентеармехіль,Фуэнтеармехиль,丰特亚尔梅希尔",41.71496,-3.18362,P,PPLA3,55,SO,42085,,42,282
3121956,Fuensalida,Fuensalida,Fuensalida,40.05288,-4.20718,P,PPLA3,54,TO,45066,,45,10967
3121957,Fuensaldaña,Fuensaldana,"Fuensaldana,Fuensaldaña",41.70617,-4.76547,P,PPLA3,55,VA,47066,,47,1177
3121959,Fuenmayor,Fuenmayor,"Fuehnmajor,Fuenmajor,Fuenmayor,feng mai ao er,Фуенмайор,Фуэнмайор,Ֆուենմայոր,丰迈奥尔",42.46729,-2.56153,P,PPLA3,27,LO,26064,,26,2827
3121960,Fuenlabrada,Fuenlabrada,"Fons Laborata,Fuehnlabrada,Fuenlabrada,feng la fu la da,fuenraburada,fwynlabrada,Фуенлабрада,Фуэнлабрада,פואנלברדה,فوينلابرادا,フエンラブラダ,丰拉夫拉达",40.28419,-3.79415,P,PPLA3,29,M,28058,,28,190496
3121963,Fuenferrada,Fuenferrada,Fuenferrada,40.86923,-1.01179,P,PPLA3,52,TE,44110,,44,46
3121964,Fuendetodos,Fuendetodos,Fuendetodos,41.34245,-0.95988,P,PPLA3,52,Z,50114,,50,175
3121965,Fuendejalón,Fuendejalon,"Fuendejalon,Fuendejalón",41.7605,-1.47213,P,PPLA3,52,Z,50113,,50,750
3121968,Fuencemillán,Fuencemillan,"Fuencemillan,Fuencemillán",40.92063,-3.09818,P,PPLA3,54,GU,19119,,19,103
3121975,Fuembellida,Fuembellida,Fuembellida,40.75589,-1.99861,P,PPLA3,54,GU,19118,,19,14
3121981,Frumales,Frumales,Frumales,41.38333,-4.18631,P,PPLA3,55,SG,40081,,40,172
3121995,Frómista,Fromista,"Fromista,Frómista",42.26667,-4.40546,P,PPLA3,55,P,34074,,34,920
3122002,Friol,Friol,Frio,43.03213,-7.79514,P,PPLA3,58,LU,27020,,27,4522
3122010,Friera de Valverde,Friera de Valverde,Friera de Valverde,41.91214,-5.84153,P,PPLA3,55,ZA,49078,,49,240
3122014,Frías de Albarracín,Frias de Albarracin,"Frias de Albarracin,Frías de Albarracín",40.33754,-1.6147,P,PPLA3,52,TE,44109,,44,170
3122015,Frías,Frias,"Frias,Frías,Trias",42.76225,-3.29394,P,PPLA3,55,BU,09134,,09,354
3122022,Fresno de Torote,Fresno de Torote,Fresno de Torote,40.5904,-3.41003,P,PPLA3,29,M,28057,,28,1723
3122023,Fresno de Sayago,Fresno de Sayago,Fresno de Sayago,41.31848,-5.97129,P,PPLA3,55,ZA,49077,,49,232
3122024,Fresno de Rodilla,Fresno de Rodilla,,42.42054,-3.48507,P,PPLA3,55,BU,09133,,09,44
3122027,Fresno del Río,Fresno del Rio,"Fresno del Rio,Fresno del Río",42.68176,-4.81734,P,PPLA3,55,P,34073,,34,0
3122030,Fresno de la Vega,Fresno de la Vega,Fresno de la Vega,42.34545,-5.53587,P,PPLA3,55,LE,24073,,24,637
3122032,Fresno de la Ribera,Fresno de la Ribera,Fresno de la Ribera,41.52926,-5.56658,P,PPLA3,55,ZA,49076,,49,416
3122033,Fresno de la Polvorosa,Fresno de la Polvorosa,Fresno de la Polvorosa,42.0831,-5.76969,P,PPLA3,55,ZA,49075,,49,198
3122034,Fresno de la Fuente,Fresno de la Fuente,Fresno de la Fuente,41.39243,-3.64491,P,PPLA3,55,SG,40080,,40,83
3122036,Fresno de Caracena,Fresno de Caracena,Fresno de Caracena,41.45247,-3.09123,P,PPLA3,55,SO,42084,,42,38
3122037,Fresno de Cantespino,Fresno de Cantespino,Fresno de Cantespino,41.3682,-3.4995,P,PPLA3,55,SG,40079,,40,285
3122045,Fresnillo de las Dueñas,Fresnillo de las Duenas,"Fresnillo,Fresnillo de Duero,Fresnillo de las Duenas,Fresnillo de las Dueñas",41.647,-3.64558,P,PPLA3,55,BU,09131,,09,375
3122048,Fresneña,Fresnena,"Fresnena,Fresneña",42.41366,-3.13453,P,PPLA3,55,BU,09130,,09,106
3122050,Fresnedoso,Fresnedoso,Fresnedoso,40.43619,-5.70969,P,PPLA3,55,SA,37133,,37,129
3122061,Fresnedilla,Fresnedilla,"Fresnedil'ja,Fresnedila,Fresnedilla,Fresnedillas,Fresnedilya,frsndyya,frysnydya,fu lei si nei di li ya,Фреснедила,Фреснедилья,Фреснеділья,Ֆրեսնեդիլյա,فرسندییا,فريسنيديا,夫雷斯内迪利亚",40.23233,-4.62201,P,PPLA3,55,AV,05075,,05,99
3122066,Fresneda de la Sierra Tirón,Fresneda de la Sierra Tiron,"Fresneda de la Sierra Tiron,Fresneda de la Sierra Tirón",42.31535,-3.13596,P,PPLA3,55,BU,09129,,09,113
3122067,Fresneda de la Sierra,Fresneda de la Sierra,Fresneda de la Sierra,40.39101,-2.14233,P,PPLA3,54,CU,16084,,16,73
3122068,Fresneda de Cuéllar,Fresneda de Cuellar,"Fresneda de Cuellar,Fresneda de Cuéllar",41.31905,-4.44938,P,PPLA3,55,SG,40078,,40,216
3122077,Fréscano,Frescano,"Frescano,Fréscano",41.88333,-1.45,P,PPLA3,52,Z,50111,,50,235
3122107,Frechilla de Almazán,Frechilla de Almazan,"Frechilla,Frechilla de Almazan,Frechilla de Almazán",41.42656,-2.51444,P,PPLA3,55,SO,42083,,42,34
3122108,Frechilla,Frechilla,"Flechilla,Frechilla",42.13768,-4.84112,P,PPLA3,55,P,34072,,34,250
3122123,Frandovínez,Frandovinez,Frandevinez,42.31032,-3.83783,P,PPLA3,55,BU,09128,,09,95
3122157,Fraga,Fraga,Fraga,41.52294,0.34894,P,PPLA3,52,HU,22112,,22,14302
3122159,Frades de la Sierra,Frades de la Sierra,Frades de la Sierra,40.65687,-5.78223,P,PPLA3,55,SA,37131,,37,256
3122160,Frades,Frades,"Frades,San Martin,San Martín",43.05011,-8.29391,P,PPLA3,58,C,15038,,15,0
3122167,Foz-Calanda,Foz-Calanda,"Foz de Calanda,Foz-Calanda",40.92208,-0.26483,P,PPLA3,52,TE,44107,,44,289
3122180,Forua,Forua,Forua,43.33343,-2.67504,P,PPLA3,59,BI,48906,,48,1017
3122182,Fortià,Fortia,"Fortia,Fortià",42.2432,3.03881,P,PPLA3,56,GI,17074,,17,558
3122184,Fortanete,Fortanete,"Fortanate,Fortanete",40.50533,-0.52283,P,PPLA3,52,TE,44106,,44,215
3122188,Fórnoles,Fornoles,"Fornoles,Fornols,Fornols del Tossal,Fórnoles,Fórnols,Fórnols del Tossal",40.89359,-0.00383,P,PPLA3,52,TE,44105,,44,105
3122198,Fornelos de Montes,Fornelos de Montes,"Fornelos de Montes,San Lorenzo",42.34126,-8.45291,P,PPLA3,58,PO,36019,,36,2063
3122205,Fornells de la Selva,Fornells de la Selva,,41.93159,2.80907,P,PPLA3,56,GI,17073,,17,1823
3122223,Formiche Alto,Formiche Alto,Formiche Alto,40.32367,-0.89241,P,PPLA3,52,TE,44103,,44,186
3122229,Forfoleda,Forfoleda,Forfoleda,41.09779,-5.74979,P,PPLA3,55,SA,37130,,37,234
3122231,Forès,Fores,"Fores,Forès,Forés",41.48333,1.23333,P,PPLA3,56,T,43061,,43,0
3122238,Forcall,Forcall,"Forcall,Forcallo,Forkal',fu er ka li,fwrkal,Форкаль,فوركال,福尔卡利",40.64542,-0.19992,P,PPLA3,60,CS,12061,,12,532
3122251,Fonzaleche,Fonzaleche,Fonzaleche,42.58114,-3.01218,P,PPLA3,27,LO,26063,,26,163
3122252,Fonz,Fonz,"Fons,Fonts,feng si,Фонс,丰斯",42.01015,0.25878,P,PPLA3,52,HU,22110,,22,1050
3122258,Fontiveros,Fontiveros,"Fontiveros,feng di wei luo si,fntybrs,fwntyfyrws,Фонтиверос,Фонтіверос,فنتیبرس,فونتيفيروس,丰蒂韦罗斯",40.92997,-4.96445,P,PPLA3,55,AV,05074,,05,935
3122260,Fontioso,Fontioso,Fontioso,41.94273,-3.73872,P,PPLA3,55,BU,09127,,09,65
3122261,Fontihoyuelo,Fontihoyuelo,Fontihoyuelo,42.16192,-5.05791,P,PPLA3,55,VA,47064,,47,43
3122271,Fontellas,Fontellas,Fontellas,42.02694,-1.57648,P,PPLA3,32,NA,31106,,31,810
3122288,Fontcoberta,Fontcoberta,"Fontcoberta,Fontcuberta",42.13333,2.8,P,PPLA3,56,GI,17071,,17,0
3122297,Fontanilles,Fontanilles,"Fontanillas,Fontanilles",42.01117,3.10776,P,PPLA3,56,GI,17070,,17,0
3122304,Fontanar,Fontanar,Fontanar,40.72466,-3.17309,P,PPLA3,54,GU,19117,,19,1393
3122321,Fonfría,Fonfria,"Fonfria,Fonfrija,Fonfría,feng fu li ya,Фонфрия,Фонфрія,丰夫里亚",41.63493,-6.14081,P,PPLA3,55,ZA,49071,,49,1029
3122322,Fonfría,Fonfria,"Fonfria,Fonfría",40.99566,-1.08475,P,PPLA3,52,TE,44102,,44,29
3122334,Foncea,Foncea,Foncea,42.61529,-3.03897,P,PPLA3,27,LO,26062,,26,103
3122338,Fompedraza,Fompedraza,Fompedraza,41.53541,-4.14483,P,PPLA3,55,VA,47063,,47,140
3122339,Fombuena,Fombuena,Fombuena,41.14442,-1.19266,P,PPLA3,52,Z,50108,,50,13
3122342,Fombellida,Fombellida,Fombellida,41.76693,-4.18409,P,PPLA3,55,VA,47062,,47,245
3122367,Folgoso de la Ribera,Folgoso de la Ribera,Folgoso de la Ribera,42.64693,-6.32035,P,PPLA3,55,LE,24071,,24,1284
3122389,Foixà,Foixa,"Foixa,Foixà",42.03626,3.00021,P,PPLA3,56,GI,17068,,17,334
3122393,Fogars de Montclús,Fogars de Montclus,"Caserio Fogas de Montclus,Caserío Fogas de Montclús,Fogars de Montclus,Fogars de Montclús,Fogas de Monclus,Fogás de Monclús",41.73333,2.45,P,PPLA3,56,B,08081,,08,0
3122399,Florida de Liébana,Florida de Liebana,"Florida de Liebana,Florida de Liébana",41.02361,-5.76252,P,PPLA3,55,SA,37129,,37,289
3122401,Flores de Ávila,Flores de Avila,"Flores de Avila,Flores de Ávila",40.93358,-5.07914,P,PPLA3,55,AV,05073,,05,398
3122407,Flix,Flix,Flix,41.23074,0.55008,P,PPLA3,56,T,43060,,43,3975
3122409,Flaçà,Flaca,"Flaca,Flasa,Flassa,Flassá,Flaçà",42.06667,2.96667,P,PPLA3,56,GI,17067,,17,0
3122415,Fitero,Fitero,Fitero,42.0577,-1.85756,P,PPLA3,32,NA,31105,,31,2202
3122418,Fiscal,Fiscal,,42.49561,-0.12094,P,PPLA3,52,HU,22109,,22,308
3122440,Figueruelas,Figueruelas,Figueruelas,41.76651,-1.17473,P,PPLA3,52,Z,50107,,50,1135
3122442,Figueruela de Arriba,Figueruela de Arriba,"Figeruehla-de-Arriba,Figeruela-de-Arriba,Figueruela de Arriba,shang fei ge lu ai la,Фигеруэла-де-Арриба,Фігеруела-де-Арріба,上菲格鲁埃拉",41.86867,-6.44454,P,PPLA3,55,ZA,49069,,49,477
3122445,Figueroles,Figueroles,Figueroles,40.11667,-0.23333,P,PPLA3,60,CS,12060,,12,545
3122453,Figueres,Figueres,"Figeras,Figeres,Figueres,Фигерeс,Фигерас",42.26645,2.96163,P,PPLA3,56,GI,17066,,17,46381
3122495,Ferreruela de Huerva,Ferreruela de Huerva,"Ferreruela,Ferreruela de Huerva",41.06325,-1.2335,P,PPLA3,52,TE,44101,,44,74
