geonameid,name,asciiname,alternatenames,lat,lon,feature_class,feature_code,admin1,admin2,admin3,admin4,provincia_ine,population
6359426,Atajate,Atajate,"29021,Atajate,Atakhate,Ataxate,a ta ha te,atajath,atakhaty,Атахате,Ատախատե,أتاخاتي,اتاجاته,اتاخاتى,阿塔哈特",36.64657,-5.24207,A,ADM3,51,MA,29021,,29,158
6359427,Benadalid,Benadalid,"29022,Benadalid,abn aldlyl,bei na da li de,benadalidi,bnadalyd,bynadalyd,Бенадалид,Бенадалід,Բենադալիդ,ابن الدليل,بنادالید,بيناداليد,ბენადალიდი,貝納達利德,贝纳达利德",36.61492,-5.26745,A,ADM3,51,MA,29022,,29,262
6359428,Benahavís,Benahavis,29023,36.5636,-5.04222,A,ADM3,51,MA,29023,,29,5980
6359429,Benalauría,Benalauria,29024,36.5829,-5.24895,A,ADM3,51,MA,29024,,29,511
6359430,Benalmádena,Benalmadena,"29025,Benal'madena,Benalmadena,bei na er ma de na,bynalmadyna,Беналмадена,Бенальмадена,بينالمادينا,贝纳尔马德纳",36.58975,-4.54213,A,ADM3,51,MA,29025,,29,65965
6359431,Benamargosa,Benamargosa,"29026,Benamargosa,bei na ma er ge sa,benamargosa,bynamarghwsa,bynamarjwsa,Бенамаргоса,Բենամարգոսա,بينامارجوسا,بينامارغوسا,ბენამარგოსა,贝纳马尔戈萨",36.8451,-4.1957,A,ADM3,51,MA,29026,,29,1634
6359432,Benamocarra,Benamocarra,"29027,Benamocarra,Benamokara,Benamokaras,Benamokarra,bei na mo ka la,bny muqran,bynamwkara,Бенамокара,Бенамокарра,Բենամոկառա,بني مُقرَّن,بيناموكارا,ბენამოკარა,貝納莫卡拉,贝纳莫卡拉",36.79022,-4.16424,A,ADM3,51,MA,29027,,29,3089
6359433,Benaoján,Benaojan,29028,36.72038,-5.25275,A,ADM3,51,MA,29028,,29,1543
6359434,Benarrabá,Benarraba,"29029,bny rbah,bynaraba,بني رباح,بينارابا",36.54909,-5.30472,A,ADM3,51,MA,29029,,29,559
6359435,"Borge, El","Borge, El",29030,36.825,-4.25662,A,ADM3,51,MA,29030,,29,1026
6359436,"Burgo, El","Burgo, El",29031,36.80394,-4.93698,A,ADM3,51,MA,29031,,29,1957
6359437,Campillos,Campillos,"29032,Campillos,Kampil'jos,Kampil'os,Kampiljosas,Kampilyos,kambyws,kan pi e si,kanpijosu,kmpylws,Кампильос,Кампільйос,Կամպիլյոս,كامبيوس,کمپیلوس,კამპილიოსი,カンピージョス,坎皮略斯",37.00295,-4.8541,A,ADM3,51,MA,29032,,29,8663
6359438,Canillas de Aceituno,Canillas de Aceituno,"29033,Canillas De Aceituno,Canillas de Aceituno,Kanil'jas-de-Asejtuno,Kanilyas de Aseituno,ka ni li ya si de ya sai tu nuo,kanyas dy athytwnw,kanylas dy asytwnw,Канильяс-де-Асейтуно,Канільяс-де-Асейтуно,Կանիլյաս դե Ասեիտունո,كانياس دى اثيتونو,كانياس دي أثيتونو,کانیلاس دی اسیتونو,კანილიას-დე-ასეიტუნო,卡尼利亚斯德亚塞图诺,卡尼利亞斯德亞塞圖諾",36.86411,-4.10089,A,ADM3,51,MA,29033,,29,1937
6359439,Canillas de Albaida,Canillas de Albaida,"29034,Canillas De Albaida,Canillas de Albaida,Kanil'jas-de-Al'bajda,Kanilyas de Albaida,ka ni li ya si de ya er wa yi da,kanyas dy albayda,kanylas dy albayda,Канильяс-де-Альбайда,Канільяс-де-Альбайда,Կանիլյաս դե Ալբաիդա,كانياس دى البايدا,كانياس دي ألبايدا,کانیلاس دی البایدا,კანილიას-დე-ალბაიდა,卡尼利亚斯德亚尔瓦伊达,卡尼利亞斯德亞爾瓦伊達",36.85039,-3.97937,A,ADM3,51,MA,29034,,29,964
6359440,Cañete la Real,Canete la Real,29035,36.95701,-5.04332,A,ADM3,51,MA,29035,,29,1901
6359441,Carratraca,Carratraca,"29036,Carratraca,Karatraka,Karratraka,ka la te la ka,karatraka,Карратрака,Կառատրակա,كاراتراكا,کاراتراکا,კარატრაკა,卡拉特拉卡",36.8468,-4.82179,A,ADM3,51,MA,29036,,29,860
6359442,Cartajima,Cartajima,"29037,Cartajima,Kartakhima,Kartaxima,ka er ta xi ma,kartakhyma,Картахима,Картахіма,Կարտախիմա,قرية الجامع,كارتاخيما,კარტახიმა,卡尔塔希马,卡爾塔希馬",36.65271,-5.15113,A,ADM3,51,MA,29037,,29,251
6359443,Cártama,Cartama,29038,36.73707,-4.64277,A,ADM3,51,MA,29038,,29,23664
6359444,Casabermeja,Casabermeja,"29039,Casabermeja,Kasabermecha,Kasabermekha,Kasabermexa,ka sa wei er mei ha,kasaberumeha,kasabrmga,kasabrmqa,kasabyrmykha,Касабермеха,Կասաբերմեխա,كاسابيرميخا,کاسابرمقا,کاسابرمگا,კასაბერმეხა,カサベルメハ,卡萨韦尔梅哈,卡薩韋爾梅哈",36.86606,-4.42681,A,ADM3,51,MA,29039,,29,3686
6359445,Casarabonela,Casarabonela,"29040,Casarabonela,Kasarabonela,ka sa la wo nei la,kasarabwnyla,qsr bunyrat,Касарабонела,Կասարաբոնելա,قصر بُنيرَة,كاسارابونيلا,კასარაბონელა,卡萨拉沃内拉,卡薩拉沃內拉",36.80178,-4.8291,A,ADM3,51,MA,29040,,29,2726
6359446,Casares,Casares,29041,36.43088,-5.26922,A,ADM3,51,MA,29041,,29,5610
6359447,Coín,Coin,29042,36.6745,-4.76611,A,ADM3,51,MA,29042,,29,21791
6359448,Colmenar,Colmenar,29043,36.9136,-4.32117,A,ADM3,51,MA,29043,,29,3624
6359449,Comares,Comares,"29044,Comares,Komares,ke ma lei si,kmars,qmarsh,Комарес,Կոմարես,قمارش,کمارس,კომარესი,科馬雷斯,科马雷斯",36.85555,-4.26198,A,ADM3,51,MA,29044,,29,1638
6359450,Cómpeta,Competa,29045,36.83768,-3.97499,A,ADM3,51,MA,29045,,29,3861
6359451,Cortes de la Frontera,Cortes de la Frontera,"29046,Cortes de la Frontera,Kortes de la Frontera,Kortes-de-la-Frontera,ke er te si de la fu long te la,kwrtys dy la frwntyra,Кортес-де-ла-Фронтера,Կորտես դե լա Ֆրոնտերա,كورتيس دى لا فرونتيرا,كورتيس دي لا فرونتيرا,კორტეს-დე-ლა-ფრონტერა,科尔特斯德拉夫龙特拉,科爾特斯德拉夫龍特拉",36.56948,-5.43154,A,ADM3,51,MA,29046,,29,3540
6359452,Cuevas Bajas,Cuevas Bajas,"29047,Cuevas Bajas,Kuehvas-Bakhas,Kuevas Baxas,Kuevas-Bakhas,ku ai wa si wa ha si,kwwas bagas,kwyfas bakhas,Куевас-Бахас,Куэвас-Бахас,Կուևաս Բախաս,كويفاس باخاس,کوواس باگاس,კუევას-ბახასი,库埃瓦斯瓦哈斯,庫埃瓦斯瓦哈斯",37.23001,-4.47931,A,ADM3,51,MA,29047,,29,1494
6359453,Cuevas del Becerro,Cuevas del Becerro,"29048,Cuevas Del Becerro,Cuevas del Becerro,Kuehvas-del'-Beserro,Kuevas del Besero,Kuevas-del'-Beserro,ku ai wa si de er wei sai luo,kwwas dl bkarw,kwyfas dyl bythyrw,Куевас-дель-Бесерро,Куэвас-дель-Бесерро,Կուևաս դել Բեսեռո,كويفاس ديل بيثيرو,کوواس دل بکارو,კუევას-დელ-ბესერო,クエバス・デル・ベセロ,库埃瓦斯德尔韦塞罗,庫埃瓦斯德爾韋塞羅",36.8773,-5.03863,A,ADM3,51,MA,29048,,29,1747
6359454,Cuevas de San Marcos,Cuevas de San Marcos,"29049,Cuevas De San Marcos,Cuevas de San Marcos,Kuehvas-de-San-Markos,Kuevas de San Markos,Kuevas-de-San-Markos,ku ai wa si de sheng ma er ke si,kwwas dy san markws,kwyfas dy san markws,Куевас де Сан Маркос,Куевас-де-Сан-Маркос,Куэвас-де-Сан-Маркос,Կուևաս դե Սան Մարկոս,كويفاس دى سان ماركوس,كويفاس دي سان ماركوس,کوواس دی سان مارکوس,კუევას-დე-სან-მარკოსი,库埃瓦斯德圣马尔科斯,庫埃瓦斯德聖馬爾科斯",37.26072,-4.42695,A,ADM3,51,MA,29049,,29,4043
6359455,Cútar,Cutar,29050,36.86545,-4.22422,A,ADM3,51,MA,29050,,29,668
6359456,Estepona,Estepona,"29051,Ehstehpona,Ehstepona,Estepona,Esteponas,ai si te bo na,astbwnh,astbwnt,astypwna,eseutepona,esutepona,Естепона,Эстепона,Эстэпона,Էստեպոնա,أسطبونة,استیپونا,اسطبونه,ესტეპონა,エステポナ,埃斯特波納,埃斯特波纳,에스테포나",36.44543,-5.12739,A,ADM3,51,MA,29051,,29,67101
6359457,Faraján,Farajan,29052,36.61245,-5.19657,A,ADM3,51,MA,29052,,29,287
6359458,Frigiliana,Frigiliana,"29053,Frichiliana,Frigiliana,Frikhil'jana,Frikhiliana,Frixiliana,frjalt,frygylyana,frykhylyana,fryqylyana,fu li xi li ya na,furihiriana,prikhiliana,Фрихилиана,Фрихильяна,Фріхіліана,Ֆրիխիլիանա,فرجالة,فريخيليانا,فریقیلیانا,فریگیلیانا,ფრიხილიანა,フリヒリアーナ,夫里希利亚纳,夫里希利亞納",36.81027,-3.88684,A,ADM3,51,MA,29053,,29,3360
6359459,Fuengirola,Fuengirola,"29054,Fouen'nkirola,Fuehnkhirola,Fuenchirola,Fuengirola,Fuenkhirola,Fuenxirola,feng xi luo la,fu en ji luo la,fuenhirora,fwynhyrwla,fwynkhyrwla,puenkhirola,shyl,Φουενγκιρόλα,Фуенхирола,Фуенхірола,Фуэнхирoла,Фуэнхирола,Ֆուենխիրոլա,פואנחירולה,سهيل,فوئنهیرولا,فوينخيرولا,ფუენხიროლა,フエンヒローラ,福恩吉罗拉,豐希羅拉",36.55815,-4.61475,A,ADM3,51,MA,29054,,29,75953
6359460,Fuente de Piedra,Fuente de Piedra,"29055,Fuehnte-de-P'edra,Fuente De Piedra,Fuente de Piedra,Fuente-de-P'edra,feng te de bi de la,fwnth dy pydra,fwynty dy byydra,Фуенте-де-П'єдра,Фуэнте-де-Пьедра,Ֆուենտե դե Պիեդրա,فونته دی پیدرا,فوينتى دى بييدرا,فوينتي دي بييدرا,ფუენტე-დე-პიედრა,丰特德彼德拉",37.1259,-4.75107,A,ADM3,51,MA,29055,,29,2758
6359461,Gaucín,Gaucin,29056,36.51313,-5.34364,A,ADM3,51,MA,29056,,29,1727
6359462,Genalguacil,Genalguacil,"29057,Genalguacil,Khenal'guasil',Khenal'gvasil',Xenalguasil,he na er gua xi er,jnt alwzyr,khenalguasili,khynaljwathyl,Хенальгвасиль,Хенальгуасиль,Хенальгуасіль,Խենալգուասիլ,جنة الوزير,خينالجواثيل,ხენალგუასილი,赫納爾瓜西爾,赫纳尔瓜西尔",36.52631,-5.23224,A,ADM3,51,MA,29057,,29,522
6359463,Guaro,Guaro,29058,36.67405,-4.83731,A,ADM3,51,MA,29058,,29,2289
6359464,Humilladero,Humilladero,"29059,Humilladero,Owmilyadero,Umil'jadero,awmyadyrw,umiliadero,wu mi li ya de luo,Умильядеро,Умільядеро,Ումիլյադերո,أومياديرو,اومياديرو,უმილიადერო,乌米利亚德罗,烏米利亞德羅",37.13722,-4.69971,A,ADM3,51,MA,29059,,29,3383
6359465,Igualeja,Igualeja,"29060,Igualeja,Igualekha,Igualexa,Igvalekha,aghwalykha,ajwalykha,igualekha,yi gua lai ha,Ігуалеха,Игвалеха,Игуалеха,Իգուալեխա,إغواليخا,اجواليخا,იგუალეხა,伊瓜莱哈,伊瓜萊哈",36.6248,-5.09595,A,ADM3,51,MA,29060,,29,871
6359466,Istán,Istan,29061,36.61316,-4.97842,A,ADM3,51,MA,29061,,29,1533
6359467,Iznate,Iznate,"29062,Isnate,Iznate,athnaty,isunate,yi si na te,Існате,Иснате,Իսնատե,إثناتي,اثناتى,ისნატე,イスナーテ,伊斯納特,伊斯纳特",36.78481,-4.1879,A,ADM3,51,MA,29062,,29,951
6359468,Jimera de Líbar,Jimera de Libar,29063,36.65201,-5.28069,A,ADM3,51,MA,29063,,29,463
6359469,Jubrique,Jubrique,"29064,Jubrique,Khubrike,Xubrike,hu fu li ke,khwbryky,Хубрике,Хубріке,Խուբրիկե,خوبريكى,خوبريكي,ხუბრიკე,胡夫里克",36.56849,-5.21867,A,ADM3,51,MA,29064,,29,739
6359470,Júzcar,Juzcar,29065,36.5916,-5.16142,A,ADM3,51,MA,29065,,29,243
6359471,Macharaviaya,Macharaviaya,"29066,Macharaviaja,Macharaviajja,Macharaviaya,Macharavijaja,ma cha la wei ya ya,macharabiaya,macharaviaia,macharawyaya,matsharafyaya,mjshr aby yhyy,Мачаравиайя,Мачаравиая,Мачаравијаја,Мачаравіая,Մաչարավիայա,ماتشارافيايا,ماچاراویایا,مجشر أبي يحيى,მაჩარავიაია,マチャラビアヤ,馬查拉維亞亞,马查拉维亚亚",36.76871,-4.22158,A,ADM3,51,MA,29066,,29,504
6359472,Málaga,Malaga,"29067,Malaga,Málaga",36.75854,-4.39717,A,ADM3,51,MA,29067,,29,567433
6359473,Manilva,Manilva,"29068,Manil'va,Manilva,ma ni er wa,manilva,maniruba,manylfa,Манильва,Манільва,Մանիլվա,مانيلفا,მანილვა,マニルバ,馬尼爾瓦,马尼尔瓦",36.34878,-5.25213,A,ADM3,51,MA,29068,,29,14391
6359474,Marbella,Marbella,"29069,Marbehl'ja,Marbel'ja,Marbela,Marbelja,Marbella,Marbelya,Marmpegia,Marvelja,ma bei la,ma er wei li ya,maleubeya,mar be ya,marabela,marapella,marbela,marbelia,marbella,marbla,marbya,maruberya,mrblt,mrbyyh,Μαρμπέγια,Марбeлья,Марбелья,Марбеля,Марбеља,Марбэлья,Մարբելյա,מרבייה,ماربلا,ماربيا,ماربیا,ماربێڵا,مربلة,मारबेला,मार्बेला,मार्बेल्ला,মার্বেলা,મારબેલા,மரபெல்லா,మర్బెల్లా,ಮಾರ್ಬೆಲ್ಲಾ,මර්බෙලා,มาร์เบยา,მარბელია,マルベーリャ,馬貝拉,马尔韦利亚,马贝拉,마르베야",36.51443,-4.88604,A,ADM3,51,MA,29069,,29,140473
6359475,Mijas,Mijas,"29070,Michasas,Mihasa,Mijas,Mikhas,Mixas,mi ha si,mihaseu,mihasu,mikhasi,mykhas,Михас,Міхас,Միխաս,מיחאס,ميخاس,می‌هاس,მიხასი,ミハス,米哈斯,미하스",36.53507,-4.67355,A,ADM3,51,MA,29070,,29,82124
6359476,Moclinejo,Moclinejo,"29071,Moclinejo,Moklinekho,Moklinexo,mo ke li nei huo,mwklynykhw,Моклинехо,Моклінехо,Մոկլինեխո,موكلينيخو,მოკლინეხო,莫克利内霍",36.76728,-4.26082,A,ADM3,51,MA,29071,,29,1295
6359477,Mollina,Mollina,"29072,Mol'ina,Moljina,Mollina,Molyina,mo li na,moliina,mwyyna,Мольина,Мольїна,Մոլյինա,مويينا,მოლიინა,莫利納,莫利纳",37.13785,-4.64128,A,ADM3,51,MA,29072,,29,5239
6359478,Monda,Monda,29073,36.62502,-4.84757,A,ADM3,51,MA,29073,,29,2523
6359479,Montejaque,Montejaque,"29074,Montejaque,Montekhake,Montexake,meng te ha ke,mwntykhaky,Монтехаке,Մոնտեխակե,مونتيخاكى,مونتيخاكي,მონტეხაკე,蒙特哈克",36.72841,-5.28519,A,ADM3,51,MA,29074,,29,1017
6359480,Nerja,Nerja,"29075,Nercha,Nerja,Nerkha,Nerxa,nei er ha,neleuha,nerkha,neruha,nirkht,nrja,nyrkha,Нерха,Ներխա,نرجا,نيرخا,نِرخة,ნერხა,ネルハ,内尔哈,네르하",36.7646,-3.83998,A,ADM3,51,MA,29075,,29,22617
6359481,Ojén,Ojen,29076,36.56123,-4.80688,A,ADM3,51,MA,29076,,29,3451
6359482,Parauta,Parauta,"29077,Parauta,barawta,bo liu ta,pa lao ta,Параута,Պարաուտա,باراوتا,პარაუტა,帕劳塔,帕勞塔,帛琉塔",36.66569,-5.08209,A,ADM3,51,MA,29077,,29,242
6359483,Periana,Periana,"29079,Per'jana,Periana,byryana,pei li ya na,Периана,Перьяна,Періана,Պերիանա,بيريانا,პერიანა,佩里亚纳",36.93445,-4.18688,A,ADM3,51,MA,29079,,29,3560
6359484,Pizarra,Pizarra,"29080,Pisara,Pisarra,Pizarra,bythara,pi sa la,pisara,Писарра,Пісарра,Պիսառա,بيثارا,პისარა,ピサーラ,皮萨拉,皮薩拉",36.76921,-4.70139,A,ADM3,51,MA,29080,,29,9269
6359485,Pujerra,Pujerra,"29081,Pujerra,Pukherra,Puxera,bwkhyra,pu he la,Пухерра,Պուխեռա,بوخيرا,პუხერა,普赫拉",36.58937,-5.13751,A,ADM3,51,MA,29081,,29,326
6359486,Rincón de la Victoria,Rincon de la Victoria,29082,36.72457,-4.27101,A,ADM3,51,MA,29082,,29,41216
6359487,Riogordo,Riogordo,29083,36.9213,-4.28597,A,ADM3,51,MA,29083,,29,3107
6359488,Ronda,Ronda,"29084,Arunda,Ronda,Ronta,Rundro,londa,long da,rndh,rndt,ronda,rwnda,rwndh,Ρόντα,Ронда,Ռոնդա,רונדה,رندة,رنده,رندہ,روندا,რონდა,ロンダ,龍達,龙达,론다",36.74507,-5.16993,A,ADM3,51,MA,29084,,29,36698
6359489,Salares,Salares,"29085,Salares,sa la lei si,salaresi,salarys,sararesu,Саларес,Սալարես,سالاريس,სალარესი,サラレス,萨拉雷斯,薩拉雷斯",36.85725,-4.01552,A,ADM3,51,MA,29085,,29,236
6359490,Sayalonga,Sayalonga,29086,36.79787,-4.00548,A,ADM3,51,MA,29086,,29,1564
6359491,Sedella,Sedella,29087,36.84996,-4.05541,A,ADM3,51,MA,29087,,29,716
6359492,Sierra de Yeguas,Sierra de Yeguas,"29088,S'erra-de-Eguas,S'erra-de-Egvas,Siera de Eguas,Siera de Jegvasas,Sierra de Yeguas,siera-de-egvasi,syyra dy yghwas,syyra dy yjwas,xie la de ai gua si,Сьерра-де-Егвас,Сьерра-де-Егуас,Сьєрра-де-Єгуас,Սիեռա դե Եգուաս,سييرا دى يجواس,سييرا دي يغواس,სიერა-დე-ეგვასი,謝拉德埃瓜斯,谢拉德埃瓜斯",37.16169,-4.86548,A,ADM3,51,MA,29088,,29,3517
6359493,Teba,Teba,"29089,Teba,te wa,teba,tyba,tyba  malqt,Теба,Տեբա,تيبا,تيبا، مالقة,ტება,テバ,特瓦",36.97247,-4.9059,A,ADM3,51,MA,29089,,29,4128
6359494,Tolox,Tolox,"29090,Toloks,Tolox,tuo luo si,twlwks,Толокс,Տոլոկս,تولوكس,ტოლოქსი,托洛斯",36.67541,-4.93741,A,ADM3,51,MA,29090,,29,2317
6359495,Torrox,Torrox,"29091,Toroks,Toroksas,Torroks,Torrox,torokusu,trsh,tuo luo si,twrwks,twrwqs,Торрокс,Տոռոկս,טורוקס,توروکس,طرش,ტოროქსი,トロクス,托罗斯",36.75797,-3.95855,A,ADM3,51,MA,29091,,29,18274
6359496,Totalán,Totalan,29092,36.76016,-4.29289,A,ADM3,51,MA,29092,,29,746
6359497,Valle de Abdalajís,Valle de Abdalajis,29093,36.93874,-4.67043,A,ADM3,51,MA,29093,,29,2716
6359498,Vélez-Málaga,Velez-Malaga,29094,36.76071,-4.12321,A,ADM3,51,MA,29094,,29,78467
6359499,Villanueva de Algaidas,Villanueva de Algaidas,"29095,Vil'januehva-de-Al'gajdas,Vil'janueva-de-Al'gajdas,Viljanueva de Algaidas,Villanueva De Algaidas,Villanueva de Algaidas,Vilyanueva de Algaidas,a er gai da si xin zhen,fyanwyfa dy alghaydas,fyanwyfa dy aljaydas,vilianueva-de-algaidasi,Вильянуэва-де-Альгайдас,Вільянуева-де-Альгайдас,Վիլյանուևա դե Ալգաիդաս,فيانويفا دى الجايداس,فيانويفا دي ألغايداس,ვილიანუევა-დე-ალგაიდასი,阿尔盖达斯新镇,阿爾蓋達斯新鎮",37.18107,-4.40953,A,ADM3,51,MA,29095,,29,4485
6359500,Villanueva del Rosario,Villanueva del Rosario,29096,37.00992,-4.37796,A,ADM3,51,MA,29096,,29,3641
6359501,Villanueva del Trabuco,Villanueva del Trabuco,"29097,Vil'januehva-del'-Trabuko,Vil'janueva-del'-Trabuko,Viljanueva del Trabukas,Villanueva Del Trabuco,Villanueva del Trabuco,Vilyanueva del Trabuko,fyanwyfa dy trabwkw,te la wu ke xin zhen,Вильянуэва-дель-Трабуко,Вільянуева-дель-Трабуко,Վիլյանուևա դել Տրաբուկո,فيانويفا دى ترابوكو,فيانويفا دي ترابوكو,ვილიანუევა-დელ-ტრაბუკო,ビジャヌエバ・デル・トラブコ,特拉武科新鎮,特拉武科新镇",37.04786,-4.32211,A,ADM3,51,MA,29097,,29,5482
6359502,Villanueva de Tapia,Villanueva de Tapia,"29098,Vil'januehva-de-Tapia,Vil'januehva-de-Tapija,Vil'janueva-de-Tapija,Viljanueva de Tapija,Villanueva de Tapia,Vilyanueva de Tapia,fyanwyfa dy tabya,ta pi ya xin zhen,Вильянуэва-де-Тапиа,Вильянуэва-де-Тапия,Вилянуева де Тапия,Вільянуева-де-Тапія,Վիլյանուևա դե Տապիա,فيانويفا دى تابيا,فيانويفا دي تابيا,ვილიანუევა-დე-ლა-კონსეპსიონი,ビジャヌエバ・デ・タピア,塔皮亚新镇",37.18561,-4.34247,A,ADM3,51,MA,29098,,29,1629
6359503,Viñuela,Vinuela,29099,36.86158,-4.14531,A,ADM3,51,MA,29099,,29,2040
6359504,Yunquera,Yunquera,"29100,Junkera,Yunkera,Yunquera,yi wen ke la,ywnkyra,Юнкера,Յունկերա,يونكيرا,იუნკერა,伊温克拉,伊溫克拉",36.73543,-4.92715,A,ADM3,51,MA,29100,,29,3139
6359505,Torremolinos,Torremolinos,"29901,Teremolinos,Toremolinos,Torremolinos,tolemollinoseu,toremorinosu,tuo lei mo li nuo si,twrmwlynws,twrymwlynws,Τορρεμολίνος,Торемолинос,Торремолинос,Торремолінос,Տոռեմոլինոս,تورمولینوس,توريمولينوس,ტორემოლინოსი,トレモリーノス,托雷莫利諾斯,托雷莫利诺斯,토레몰리노스",36.62387,-4.50458,A,ADM3,51,MA,29901,,29,68961
6359506,Abanilla,Abanilla,"30001,Abanil'ja,Abanilja,Abanilla,Abanilya,Avanigia,Fabaniella,Favanella,a wa ni li ya,abanilia,abanya,abanyya,Αβανίγια,Абанилья,Абанілья,Աբանիլյա,آبانییا,أبانيا,ابانيا,აბანილია,阿瓦尼利亚,阿瓦尼利亞",38.21591,-1.05451,A,ADM3,31,MU,30001,,30,6063
6359507,Abarán,Abaran,30002,38.25343,-1.32133,A,ADM3,31,MU,30002,,30,13030
6359508,Águilas,Aguilas,30003,37.44703,-1.55921,A,ADM3,31,MU,30003,,30,35031
6359509,Albudeite,Albudeite,"30004,Al'budejte,Albudeite,a er wu de te,albwdyth,albwdyty,Альбудейте,آلبودیته,ألبوديتي,البوديتى,ალბუდეიტე,阿尔武德特,阿爾武德特",38.03846,-1.37427,A,ADM3,31,MU,30004,,30,1361
6359510,Alcantarilla,Alcantarilla,"30005,Al'kantaril'ja,Alcantariella,Alcantarilla,Alkantarila,Alkantarilja,a er kan ta li li ya,alkantaryya,alqntryh,alqntryt,arukantarija,Алкантариља,Алькантарилья,Алькантарілья,آلکانتارییا,القنطرية,القنطريه,ალკანტარილია,アルカンタリージャ,阿尔坎塔里利亚,阿爾坎塔里利亞",37.97727,-1.22963,A,ADM3,31,MU,30005,,30,41381
6359511,Aledo,Aledo,30006,37.78465,-1.63443,A,ADM3,31,MU,30006,,30,1022
6359512,Alguazas,Alguazas,"30007,Al'guasas,Al'gvasas,Alguasasas,Alguazas,a er gua sa si,alghwathas,alguasasi,algwasas,aljwathas,alqwasas,Альгвасас,Альгуасас,אלגואזס,آلقواساس,آلگواساس,ألغواثاس,الجواثاس,ალგუასასი,阿尔瓜萨斯,阿爾瓜薩斯",38.05501,-1.25918,A,ADM3,31,MU,30007,,30,9525
6359513,Alhama de Murcia,Alhama de Murcia,30008,37.85735,-1.38508,A,ADM3,31,MU,30008,,30,21657
6359514,Archena,Archena,"30009,Arcena,Archena,Arčena,a er qie na,archena,archna,artshyna,aruchena,Арчена,آرچنا,أرتشينا,ارتشينا,არჩენა,アルチェナ,阿尔切纳",38.11668,-1.29539,A,ADM3,31,MU,30009,,30,19053
6359515,Beniel,Beniel,"30010,Ben'el',Beniel,Benjelis,bei nie er,benieli,bnyl,bnyyl,bynyl,bynyl  mrsyt,Μπενιέλ,Беньель,Беньєль,Բենիել,بنیل,بنییل,بينيل,بينيل، مرسية,ბენიელი,貝涅爾,贝涅尔",38.03257,-0.99502,A,ADM3,31,MU,30010,,30,11274
6359516,Blanca,Blanca,"30011,Blanka,blanka,bu lan ka,Бланка,بلانكا,بلانکا,布兰卡",38.19981,-1.338,A,ADM3,31,MU,30011,,30,6493
6359517,Bullas,Bullas,"30012,Bul'jas,Buljasas,Bullas,Bulles,bu li ya si,buliasi,buryasu,bwyas,Бульяс,بوياس,بویاس,ბულიასი,ブリャス,布利亚斯,布利亞斯",38.01549,-1.68632,A,ADM3,31,MU,30012,,30,11547
6359518,Calasparra,Calasparra,"30013,Calasparra,Kalasparas,Kalasparra,ka la si pa la,kalasbara,kalaspara,karasupara,Каласпарра,كالاسبارا,کالاسپارا,კალასპარა,カラスパーラ,卡拉斯帕拉",38.27095,-1.67381,A,ADM3,31,MU,30013,,30,10178
6359519,Campos del Río,Campos del Rio,30014,38.06205,-1.36849,A,ADM3,31,MU,30014,,30,2220
6359520,Caravaca de la Cruz,Caravaca de la Cruz,"30015,Caravaca de la Cruz,Karavaka de la Krusa,Karavaka de la Krusas,Karavaka de la Kruz,Karavaka nte la Krouth,Karavaka-de-la-Krus,ka la wa ka de la ke lu si,karabaka d la krws,qrbakh,qrbakt,qrwwqh dh lh qrws,Καραβάκα ντε λα Κρουθ,Каравака де ла Круз,Каравака-де-ла-Крус,קרווקה דה לה קרוס,قرباكة,قرباكه,کاراباکا د لا کروس,კარავაკა-დე-ლა-კრუსი,カラバカ・デ・ラ・クルス,卡拉瓦卡德拉克魯斯,卡拉瓦卡德拉克鲁斯",37.99116,-2.03481,A,ADM3,31,MU,30015,,30,26415
6359521,Cartagena,Cartagena,"30016,Cartachena,Cartagena,Cartagena i Spania,Cartaxena,Carthagene,Carthago Nova,Carthagène,Kartachena,Kartagena,Kartagina,Kartagjena,Kartahena,Kartaheno,Kartakhena,Kartakhenae,Kartaĥeno,Karthageni,ka ta he na,kaleutahena,kar ta ke na,kartagena,kartagna,kartajena,kartajina,kartajyna,kartakhna,kartakhyna,kartejena,kartejina,kartygana,karutahena,qrtajnt,qrthnh,Καρθαγένη,Картагина,Картахенæ,Картахена,Նոր Կարթագեն,קרטחנה,قرطاجنة,كارتاخينا,کارتاجینا,کارتاخنا,کارتاگنا,کارتیگانا,कार्टाजेना,कार्ताजिना,কার্টাগেনা,કાર્ટેજેના,கார்டஜெனா,కార్టజేనా,ಕಾರ್ಟೆಜಿನಾ,කාර්ටගේනා,การ์ตาเกนา,კარტახენა,ካርታሔና,カルタヘナ,卡塔赫納,卡塔赫纳,카르타헤나",37.604,-0.93397,A,ADM3,31,MU,30016,,30,213943
6359522,Cehegín,Cehegin,30017,38.05096,-1.74222,A,ADM3,31,MU,30017,,30,15022
6359523,Ceutí,Ceuti,30018,38.08579,-1.27412,A,ADM3,31,MU,30018,,30,11565
6359524,Cieza,Cieza,"30019,S'esa,thytha  mrsyt,xi ye sa,Сьеса,Сьєса,ثيثا، مرسية,希耶萨",38.24583,-1.42602,A,ADM3,31,MU,30019,,30,35351
